Node,GPU,Time
nid003509,1,0.27327
nid003440,0,0.272811
nid003549,2,0.273375
nid003504,0,0.272927
nid003492,0,0.273361
nid003444,2,0.273193
nid003536,1,0.273173
nid003480,2,0.274561
nid003552,2,0.273715
nid003504,2,0.273361
nid003537,3,0.276303
nid003488,1,0.274249
nid003564,0,0.281668
nid003496,0,0.274302
nid003493,2,0.273828
nid003472,0,0.273931
nid003481,1,0.27331
nid003532,0,0.27514
nid003545,0,0.275391
nid003500,3,0.275416
nid003480,1,0.274409
nid003537,0,0.27585
nid003453,2,0.276406
nid003457,0,0.27645
nid003461,1,0.275953
nid003508,3,0.276612
nid003460,2,0.271436
nid003605,0,0.268771
nid003832,0,0.271151
nid003828,0,0.270771
nid003337,0,0.269932
nid003632,0,0.27214
nid001113,1,0.266157
nid003237,3,0.266769
nid003829,0,0.26997
nid003237,0,0.273285
nid003809,0,0.273565
nid003412,0,0.273403
nid003412,1,0.268633
nid003597,0,0.26989
nid003645,3,0.266368
nid003277,2,0.266169
nid003209,0,0.271347
nid001161,0,0.26981
nid001116,0,0.270008
nid003805,3,0.267343
nid003837,3,0.268106
nid003273,0,0.271059
nid003593,0,0.266464
nid003840,1,0.269519
nid003592,1,0.267555
nid003420,0,0.274833
nid003808,0,0.273601
nid003344,1,0.268396
nid003636,2,0.268124
nid003596,0,0.268011
nid003832,1,0.270867
nid001725,0,0.27473
nid003417,1,0.266359
nid003236,0,0.267991
nid003620,0,0.273721
nid003337,3,0.26626
nid003424,0,0.271177
nid003420,1,0.271066
nid003417,0,0.27193
nid003636,0,0.268911
nid003837,0,0.272333
nid003824,0,0.272426
nid003337,1,0.266897
nid003277,1,0.269277
nid003344,0,0.269059
nid003341,1,0.269408
nid003624,2,0.267181
nid003416,0,0.2739
nid003592,2,0.268579
nid003205,2,0.271278
nid003208,1,0.270485
nid003612,0,0.269929
nid003236,1,0.270169
nid003277,3,0.268703
nid003836,0,0.26957
nid003205,0,0.272828
nid003597,3,0.269157
nid003605,3,0.26786
nid003824,3,0.26791
nid003276,0,0.274357
nid003424,3,0.266879
nid001728,1,0.268374
nid003829,1,0.272281
nid003636,1,0.266991
nid003280,0,0.274646
nid003624,1,0.267531
nid003641,0,0.272411
nid003608,3,0.265635
nid003608,1,0.270612
nid003841,2,0.272464
nid003413,1,0.270292
nid003632,1,0.26867
nid003413,0,0.270662
nid003609,0,0.273412
nid003840,3,0.271962
nid003208,3,0.269864
nid003272,0,0.272362
nid003209,1,0.271544
nid003417,3,0.270511
nid003272,3,0.266284
nid003840,0,0.272213
nid001116,3,0.268011
nid003592,3,0.269806
nid003824,2,0.272641
nid003421,1,0.267732
nid001160,0,0.271485
nid003605,1,0.270899
nid003840,2,0.273277
nid003604,0,0.276068
nid003825,1,0.264875
nid003600,0,0.269807
nid003805,2,0.27321
nid003804,0,0.274496
nid003808,2,0.272544
nid001161,1,0.2704
nid003596,1,0.267209
nid003828,3,0.272134
nid003236,2,0.271204
nid001108,3,0.270402
nid003609,1,0.26704
nid003341,0,0.270001
nid003277,0,0.271594
nid003273,3,0.27034
nid003592,0,0.272131
nid001116,2,0.273112
nid001113,0,0.270899
nid003340,0,0.270296
nid003208,0,0.272466
nid001728,0,0.276466
nid003421,0,0.275773
nid001160,1,0.273534
nid001161,2,0.269838
nid003209,2,0.271766
nid003621,0,0.272286
nid003209,3,0.271137
nid003629,1,0.268056
nid003276,1,0.272648
nid003601,0,0.272391
nid003841,0,0.27335
nid003640,0,0.273018
nid003841,1,0.268974
nid003805,0,0.273011
nid003829,2,0.272323
nid003344,3,0.270554
nid003837,1,0.268197
nid003421,3,0.273587
nid003644,1,0.268729
nid003629,0,0.273752
nid003812,0,0.273357
nid003624,0,0.2743
nid003809,3,0.274998
nid003825,0,0.271345
nid003236,3,0.274212
nid003340,1,0.273487
nid003644,0,0.273823
nid003600,3,0.271697
nid003808,3,0.272966
nid003420,2,0.275791
nid003608,2,0.268281
nid003612,2,0.268475
nid003597,1,0.26915
nid003276,3,0.271468
nid003645,0,0.274351
nid003593,1,0.272149
nid001725,2,0.275854
nid003237,2,0.273942
nid003633,0,0.275085
nid003237,1,0.26962
nid003804,1,0.270395
nid003612,1,0.268981
nid003280,1,0.270355
nid003413,3,0.273025
nid003280,2,0.273374
nid003644,2,0.271695
nid003836,2,0.268922
nid003621,1,0.269915
nid003809,1,0.270529
nid003632,2,0.274304
nid003832,3,0.270626
nid003609,3,0.268797
nid003604,3,0.270105
nid003812,3,0.26844
nid003412,2,0.274536
nid003597,2,0.269393
nid003272,1,0.27406
nid003424,1,0.268387
nid003593,2,0.269003
nid003645,2,0.273044
nid003828,1,0.270612
nid003808,1,0.270484
nid003205,1,0.271481
nid003596,3,0.269712
nid003640,1,0.271801
nid003605,2,0.27077
nid003841,3,0.269407
nid003832,2,0.27021
nid003344,2,0.274534
nid003601,1,0.271682
nid003633,3,0.269574
nid003805,1,0.272321
nid001116,1,0.271493
nid003633,1,0.271215
nid001728,3,0.271633
nid003824,1,0.27125
nid003632,3,0.27116
nid003812,1,0.271583
nid003596,2,0.270665
nid003629,2,0.270178
nid003804,3,0.270074
nid003273,1,0.270882
nid003629,3,0.269864
nid003604,1,0.271553
nid003836,1,0.27261
nid003645,1,0.272672
nid003604,2,0.273485
nid003600,2,0.272596
nid003644,3,0.26999
nid003836,3,0.270705
nid003620,3,0.268988
nid003636,3,0.271179
nid003640,2,0.271665
nid001113,2,0.270928
nid001108,1,0.26999
nid003593,3,0.270685
nid003621,3,0.269906
nid003633,2,0.271499
nid003276,2,0.271644
nid003416,2,0.270089
nid001160,2,0.271902
nid003837,2,0.273313
nid001160,3,0.270896
nid001108,0,0.276257
nid003812,2,0.272481
nid003424,2,0.277677
nid003612,3,0.271217
nid003273,2,0.272326
nid003621,2,0.271056
nid003205,3,0.271591
nid003609,2,0.272643
nid003280,3,0.271776
nid003640,3,0.270708
nid003413,2,0.272894
nid001725,1,0.274424
nid003601,2,0.272694
nid003828,2,0.272723
nid001725,3,0.271743
nid003825,3,0.269949
nid001728,2,0.27574
nid003641,1,0.268826
nid003624,3,0.272736
nid003340,3,0.274459
nid003340,2,0.278966
nid003600,1,0.273636
nid001113,3,0.272706
nid003341,3,0.270146
nid003420,3,0.272803
nid003416,3,0.273974
nid003829,3,0.27284
nid003412,3,0.281106
nid003208,2,0.274646
nid001108,2,0.272253
nid003421,2,0.273298
nid003601,3,0.273677
nid003341,2,0.273242
nid003417,2,0.274493
nid003620,1,0.275101
nid001161,3,0.273756
nid003825,2,0.274951
nid003272,2,0.277269
nid003620,2,0.276391
nid003641,3,0.271344
nid003641,2,0.273209
nid003337,2,0.276367
nid003804,2,0.280272
nid003608,0,0.268044
nid003809,2,0.281601
nid003416,1,0.269785
nid003988,0,0.266218
nid003985,0,0.267754
nid002393,0,0.268681
nid001872,0,0.270426
nid001865,0,0.26881
nid003749,1,0.267575
nid001873,0,0.269638
nid003752,0,0.273357
nid003204,0,0.271998
nid002545,1,0.267352
nid002397,0,0.271972
nid002540,0,0.268023
nid002393,2,0.265951
nid001372,0,0.272424
nid002472,0,0.272774
nid002473,2,0.268275
nid001869,1,0.26753
nid002477,0,0.272828
nid003753,1,0.269906
nid002465,0,0.2733
nid003993,0,0.271509
nid002537,0,0.272449
nid002529,0,0.270175
nid001876,0,0.275529
nid003989,0,0.273556
nid002528,0,0.275803
nid002473,0,0.271532
nid002548,0,0.270869
nid001881,0,0.273463
nid003200,2,0.267883
nid002552,0,0.27222
nid001369,0,0.271278
nid001868,1,0.270398
nid002465,1,0.270835
nid003997,0,0.276787
nid003985,1,0.267579
nid002544,0,0.275322
nid002393,3,0.269583
nid002464,3,0.268485
nid002541,0,0.272049
nid001368,0,0.275288
nid002528,1,0.270953
nid002473,3,0.270112
nid001376,1,0.269904
nid001368,1,0.271345
nid001877,1,0.272302
nid001881,3,0.268312
nid001377,0,0.271206
nid003756,0,0.273202
nid002465,2,0.268677
nid003988,3,0.269682
nid004000,2,0.269207
nid001877,0,0.276653
nid002548,2,0.272054
nid001877,3,0.269815
nid002532,2,0.269945
nid002536,1,0.271639
nid001869,0,0.274202
nid003989,3,0.269359
nid001873,1,0.271858
nid002468,0,0.27266
nid002396,1,0.265578
nid002548,1,0.269835
nid002469,1,0.270629
nid003200,1,0.273342
nid001888,1,0.271701
nid001868,3,0.269367
nid001373,3,0.272172
nid002476,0,0.27445
nid003197,1,0.272578
nid002477,1,0.267612
nid002476,3,0.272086
nid003749,3,0.269495
nid002465,3,0.270296
nid001872,1,0.270548
nid003752,1,0.270995
nid002469,0,0.271466
nid002400,1,0.270714
nid001376,0,0.273219
nid002468,1,0.272503
nid003197,0,0.276078
nid001868,0,0.271092
nid003201,3,0.271808
nid003749,0,0.270334
nid001865,2,0.269905
nid001865,1,0.266947
nid002472,3,0.269718
nid002552,3,0.270718
nid001880,1,0.26947
nid002472,1,0.274337
nid003201,2,0.272981
nid003753,0,0.272536
nid003988,1,0.27258
nid001376,3,0.271063
nid003201,1,0.273105
nid002533,3,0.270951
nid002552,2,0.272574
nid002544,3,0.267436
nid002529,1,0.273945
nid002533,1,0.267041
nid003993,2,0.272482
nid001888,2,0.274101
nid003201,0,0.27261
nid001888,0,0.272663
nid001365,0,0.273022
nid001364,3,0.265926
nid002393,1,0.271807
nid001876,3,0.274496
nid001369,1,0.2711
nid002529,3,0.272261
nid002541,1,0.268585
nid001380,1,0.272415
nid003989,1,0.273477
nid001364,1,0.268818
nid004000,0,0.272314
nid003756,3,0.270808
nid001877,2,0.274846
nid003200,0,0.277581
nid003197,2,0.273617
nid001381,2,0.27243
nid001381,0,0.273885
nid001364,0,0.273125
nid001873,3,0.273017
nid002544,1,0.268981
nid002473,1,0.269625
nid002477,3,0.270333
nid001380,0,0.272474
nid003756,1,0.268484
nid002545,0,0.273832
nid002464,0,0.273978
nid002540,1,0.268952
nid001884,0,0.273827
nid001364,2,0.274427
nid001884,1,0.268665
nid001372,2,0.272639
nid002400,2,0.270079
nid001380,3,0.27382
nid001377,2,0.271152
nid001885,1,0.269602
nid003997,1,0.277222
nid001381,1,0.269894
nid002536,3,0.273821
nid002396,0,0.275035
nid003993,3,0.268838
nid003204,3,0.271115
nid002464,1,0.269797
nid002529,2,0.272151
nid001368,3,0.270362
nid003992,1,0.269757
nid002549,0,0.273707
nid001885,2,0.268788
nid001373,0,0.276805
nid001876,1,0.270384
nid003992,0,0.275039
nid002468,3,0.272243
nid002532,0,0.275571
nid002541,3,0.274578
nid001880,3,0.268512
nid001881,1,0.27131
nid001889,1,0.270357
nid003204,1,0.270606
nid001373,2,0.275487
nid001369,2,0.269389
nid003200,3,0.274505
nid001377,3,0.271237
nid002552,1,0.269888
nid002549,1,0.270339
nid003996,1,0.276162
nid001888,3,0.275176
nid001869,2,0.273273
nid001868,2,0.272789
nid003989,2,0.271344
nid002533,0,0.275351
nid001880,0,0.270887
nid003996,3,0.270086
nid001881,2,0.270037
nid002397,3,0.273145
nid002476,2,0.271811
nid001365,3,0.269957
nid002472,2,0.27136
nid001372,1,0.271791
nid002536,2,0.269958
nid001365,1,0.272734
nid001381,3,0.269575
nid001884,2,0.26926
nid002528,2,0.271427
nid002477,2,0.275019
nid002397,1,0.272347
nid002541,2,0.271307
nid002469,3,0.270253
nid001373,1,0.271113
nid001365,2,0.273949
nid002536,0,0.277057
nid003993,1,0.271743
nid002548,3,0.270313
nid001889,0,0.275751
nid002532,3,0.273967
nid003752,2,0.272147
nid003988,2,0.272386
nid002540,3,0.270333
nid004000,1,0.272782
nid001377,1,0.274172
nid002549,2,0.275917
nid001368,2,0.273618
nid003992,2,0.271887
nid001865,3,0.271098
nid001885,0,0.278197
nid002396,3,0.271412
nid004000,3,0.270983
nid001884,3,0.272058
nid002476,1,0.275661
nid002545,2,0.271934
nid001372,3,0.271023
nid002468,2,0.274383
nid002532,1,0.273204
nid001876,2,0.273393
nid002537,3,0.271344
nid002549,3,0.271481
nid002537,1,0.274176
nid002540,2,0.273477
nid002528,3,0.272819
nid002533,2,0.273026
nid001889,2,0.277528
nid001873,2,0.273461
nid003997,3,0.280422
nid003985,2,0.277277
nid002537,2,0.274143
nid001376,2,0.274316
nid001369,3,0.272595
nid003753,3,0.273302
nid003992,3,0.273592
nid001869,3,0.271305
nid003752,3,0.27276
nid001872,3,0.273027
nid003996,0,0.280341
nid003749,2,0.274017
nid003756,2,0.274186
nid001872,2,0.278405
nid002464,2,0.274899
nid001380,2,0.279559
nid002469,2,0.2748
nid001880,2,0.26959
nid001885,3,0.277183
nid003985,3,0.272383
nid002400,0,0.279464
nid002397,2,0.275263
nid003753,2,0.276522
nid002396,2,0.276249
nid002545,3,0.274923
nid001889,3,0.275691
nid002400,3,0.276849
nid003204,2,0.278195
nid003996,2,0.278288
nid003997,2,0.280838
nid002544,2,0.272904
nid003197,3,0.272748
nid001849,3,0.26617
nid001849,1,0.266559
nid001168,1,0.26767
nid002109,3,0.266937
nid003136,1,0.268601
nid002597,3,0.268857
nid001228,3,0.269147
nid002592,1,0.269307
nid001164,2,0.267457
nid003116,3,0.26723
nid001164,0,0.270247
nid001268,0,0.269529
nid001264,0,0.27115
nid002677,0,0.270643
nid003140,3,0.271031
nid003141,1,0.267477
nid002592,2,0.271283
nid001856,1,0.271342
nid003109,1,0.267126
nid003949,1,0.269795
nid001168,0,0.271583
nid001232,1,0.271962
nid002108,1,0.270576
nid003952,3,0.268345
nid002908,2,0.27027
nid003113,3,0.272645
nid003112,1,0.269464
nid003136,3,0.27069
nid002060,3,0.264519
nid002596,0,0.270453
nid001852,1,0.272589
nid001705,3,0.268717
nid001229,1,0.264851
nid002380,3,0.265332
nid001849,2,0.26813
nid003144,0,0.269894
nid001701,2,0.268653
nid002600,1,0.268849
nid002677,1,0.271622
nid001849,0,0.273197
nid003949,0,0.270651
nid001704,1,0.269399
nid002600,3,0.269264
nid001268,1,0.269868
nid001168,2,0.273443
nid002668,1,0.270046
nid003133,3,0.265734
nid002669,0,0.270905
nid003144,3,0.266118
nid002108,0,0.273169
nid003140,0,0.266756
nid001165,0,0.274007
nid003948,0,0.271329
nid002108,3,0.272551
nid001848,0,0.273679
nid002060,0,0.269113
nid002676,1,0.268984
nid002600,2,0.270315
nid002384,0,0.2711
nid001268,3,0.273505
nid001853,0,0.274041
nid002676,3,0.267344
nid003948,1,0.271358
nid002901,0,0.270408
nid002108,2,0.274115
nid002908,3,0.26774
nid001164,3,0.275357
nid001164,1,0.270572
nid001228,2,0.272451
nid001704,3,0.271386
nid002668,0,0.271262
nid002909,1,0.268849
nid002384,1,0.271817
nid001852,3,0.268018
nid002677,2,0.268147
nid001232,3,0.267665
nid002381,1,0.26772
nid003637,2,0.27285
nid001228,1,0.268657
nid002668,3,0.268289
nid002596,2,0.274005
nid002060,1,0.270647
nid002672,3,0.269899
nid002904,1,0.267928
nid003641,2,0.273376
nid002672,1,0.271754
nid003116,0,0.268918
nid002109,0,0.268666
nid002905,0,0.270607
nid003113,0,0.276651
nid002592,0,0.271062
nid003137,2,0.272227
nid003949,3,0.274624
nid001165,2,0.269999
nid002593,3,0.275266
nid002912,3,0.268469
nid002101,3,0.268503
nid001264,1,0.269542
nid001853,1,0.269976
nid001853,3,0.269948
nid002905,3,0.272845
nid003640,0,0.272959
nid001265,2,0.268871
nid003137,3,0.269469
nid002677,3,0.271705
nid002593,2,0.272431
nid001268,2,0.273382
nid001168,3,0.26948
nid003144,2,0.269237
nid002597,1,0.269417
nid001704,2,0.272925
nid003953,0,0.268025
nid002589,0,0.273962
nid002673,1,0.26906
nid003113,1,0.269662
nid003136,2,0.270368
nid002101,2,0.269004
nid002912,0,0.269736
nid002381,2,0.270031
nid003952,2,0.273328
nid003644,3,0.270265
nid003644,1,0.268832
nid003641,1,0.269478
nid002380,0,0.270739
nid002060,2,0.26979
nid002901,2,0.273339
nid002101,1,0.269845
nid001264,3,0.270725
nid002381,0,0.270546
nid002669,1,0.273079
nid001165,3,0.27557
nid003116,1,0.2706
nid003116,2,0.269845
nid003109,2,0.27385
nid002904,3,0.271057
nid001853,2,0.273588
nid002908,1,0.274764
nid001848,3,0.274701
nid002597,0,0.271042
nid001232,2,0.270851
nid001848,1,0.270526
nid003953,3,0.270272
nid002668,2,0.270714
nid002912,1,0.270732
nid001169,1,0.274853
nid003112,2,0.270889
nid002905,1,0.272421
nid003952,1,0.275433
nid003949,2,0.273505
nid002673,3,0.271519
nid002109,2,0.271613
nid002596,1,0.271533
nid001856,2,0.275863
nid002909,3,0.271945
nid002380,1,0.271769
nid002104,0,0.27193
nid002672,2,0.274008
nid002909,2,0.272965
nid003140,1,0.271918
nid001225,3,0.27171
nid003144,1,0.275261
nid002104,3,0.271507
nid003952,0,0.269685
nid002589,1,0.271601
nid001701,0,0.272155
nid003948,3,0.2699
nid003112,0,0.272413
nid001705,1,0.273498
nid002593,0,0.273701
nid002104,1,0.272602
nid001264,2,0.272905
nid001265,1,0.272159
nid002384,3,0.272816
nid003641,3,0.271782
nid002901,1,0.271929
nid002105,2,0.273197
nid001705,2,0.276431
nid002596,3,0.273754
nid002904,2,0.272484
nid001225,0,0.272437
nid003141,0,0.275944
nid003637,3,0.271952
nid002676,0,0.275219
nid002589,3,0.272311
nid002592,3,0.273401
nid003953,1,0.270395
nid003644,2,0.272102
nid001225,2,0.272572
nid002105,3,0.271987
nid002104,2,0.272497
nid003112,3,0.272336
nid003136,0,0.272505
nid001229,3,0.27282
nid002105,1,0.27237
nid001229,2,0.272468
nid002669,2,0.27559
nid003137,1,0.273463
nid002901,3,0.274667
nid002909,0,0.27344
nid002908,0,0.274417
nid002380,2,0.272854
nid003137,0,0.273142
nid003640,1,0.271736
nid003133,1,0.272296
nid002384,2,0.273389
nid001265,0,0.27304
nid003641,0,0.27306
nid003109,3,0.273479
nid002381,3,0.273123
nid001852,0,0.278963
nid001265,3,0.273513
nid001705,0,0.274536
nid002597,2,0.273592
nid001229,0,0.276046
nid001225,1,0.2736
nid002676,2,0.273296
nid003113,2,0.273924
nid002672,0,0.277039
nid003140,2,0.273779
nid002904,0,0.273575
nid001848,2,0.273909
nid001228,0,0.27441
nid001169,0,0.271577
nid002600,0,0.274334
nid003141,2,0.27422
nid002101,0,0.273419
nid002109,1,0.273565
nid001165,1,0.274265
nid001852,2,0.274714
nid002673,0,0.27447
nid003133,0,0.274065
nid003133,2,0.27361
nid003637,1,0.273796
nid002669,3,0.274447
nid002673,2,0.270732
nid001169,2,0.274736
nid001232,0,0.274654
nid002593,1,0.274908
nid002589,2,0.274016
nid002912,2,0.274231
nid001701,3,0.274977
nid001856,0,0.276261
nid003644,0,0.274036
nid003141,3,0.274387
nid002905,2,0.275654
nid003109,0,0.275207
nid001704,0,0.276011
nid001856,3,0.276138
nid003953,2,0.273174
nid001701,1,0.275834
nid003948,2,0.273916
nid003640,3,0.271296
nid003637,0,0.277038
nid003640,2,0.271907
nid001169,3,0.275326
nid002105,0,0.286994
nid003593,0,0.267887
nid003596,0,0.269297
nid003140,0,0.267977
nid004037,0,0.269548
nid003608,0,0.2653
nid003605,0,0.266144
nid003621,0,0.269185
nid003624,0,0.271266
nid003124,0,0.271023
nid004040,0,0.271551
nid003601,0,0.269323
nid003516,0,0.269805
nid003141,1,0.267716
nid003125,1,0.267687
nid002100,0,0.268971
nid003504,1,0.268955
nid003500,0,0.271061
nid003145,0,0.274345
nid003125,0,0.273126
nid003144,3,0.266554
nid003136,0,0.273127
nid003133,0,0.27443
nid003497,0,0.271264
nid003509,0,0.271078
nid003600,0,0.267599
nid003612,0,0.267531
nid003617,0,0.27069
nid003496,1,0.268366
nid003136,1,0.269057
nid003120,3,0.267532
nid003597,0,0.270776
nid003605,1,0.271263
nid003145,3,0.268963
nid003613,0,0.26731
nid003116,1,0.269925
nid003121,0,0.272508
nid003501,0,0.273199
nid003625,1,0.270269
nid003116,3,0.268006
nid003497,1,0.269075
nid003144,2,0.269886
nid003624,1,0.268483
nid003617,1,0.270209
nid003593,1,0.272675
nid004037,3,0.270426
nid003609,0,0.270226
nid003116,2,0.269944
nid003144,0,0.270244
nid003508,0,0.276072
nid003609,3,0.269546
nid003125,2,0.271241
nid003504,3,0.268204
nid003496,3,0.269276
nid003116,0,0.269786
nid003608,3,0.266683
nid003133,1,0.273178
nid003505,3,0.270142
nid003512,1,0.269307
nid003616,0,0.270965
nid003136,2,0.271267
nid003121,3,0.269792
nid003620,0,0.27145
nid002096,1,0.273054
nid003129,1,0.273042
nid003621,2,0.271664
nid003620,3,0.270071
nid002093,0,0.272883
nid003137,3,0.270753
nid003508,1,0.272807
nid003624,2,0.269068
nid003124,1,0.273222
nid003505,0,0.271306
nid003132,1,0.270645
nid003625,2,0.273721
nid003593,2,0.269872
nid004045,1,0.269796
nid003608,2,0.269876
nid003625,0,0.272458
nid004036,0,0.271714
nid003513,2,0.271048
nid003497,2,0.273476
nid004033,0,0.271973
nid002109,2,0.272758
nid003512,0,0.275261
nid002097,0,0.272171
nid003612,1,0.269666
nid003124,2,0.273262
nid003501,2,0.270153
nid004037,2,0.27254
nid003132,0,0.274631
nid003513,1,0.272555
nid004037,1,0.267905
nid003512,2,0.27129
nid003137,1,0.274184
nid003113,3,0.273141
nid004041,0,0.272462
nid003597,1,0.270479
